DATE;TIME;ZAT;OZNAKA;TIP_DOK;BR_DOK;POBROJ;MAG;IMEMAG;KOMINT;IMEKOM;DATUM;VALUTA;PLATENO;AZUR;NALOG;DOLGUVA;POBARUVA;FAKIZNOS;TRANSPORT;CARINA;UTOVAR;TROSOCI;NACINISPOR;TOVARLIST;VOZILO;PRIMIL;PORIZJAVA;MANIPUL;SIFCAR;IMECAR;SIFTRANS;IMETRANS;SIFSPED;IMESPED;DDV19;DDV5;DOK1;DOK2;DOK3;DOK4
18.06.2025;08:56:37;;;2;000852;GIGO TREJD-5 dra^evo;100;\OR^E;2008;GIGO-TREJD;17.06.2025;24.06.2025;;;;5666,00;;5396,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;270,00;;;;
18.06.2025;09:05:06;;;2;000853;SUPER TINEKS-16 east gate;100;\OR^E;1201;TINEKS MT;17.06.2025;15.09.2025;;;;5793,00;;5517,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;276,00;;;;
23.06.2025;10:07:33;;;2;000854;SUPER TINEKS-1 godel;100;\OR^E;1201;TINEKS MT;17.06.2025;15.09.2025;;;;4924,50;;4690,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;234,50;;;;
23.06.2025;10:07:14;;;2;000855;DIM market-2 k.voda;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;17.06.2025;17.07.2025;;;;5481,00;;5220,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;261,00;;;;
18.06.2025;09:11:22;;;2;000856;DIM market-3 gazi baba;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;17.06.2025;17.07.2025;;;;9858,00;;9388,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;469,50;;;;
18.06.2025;09:13:29;;;2;000857;DIM market-18^ento;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;17.06.2025;17.07.2025;;;;4494,00;;4280,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;214,00;;;;
18.06.2025;09:14:17;;;2;000858;leptokarija;100;\OR^E;1168;TP SENDVI^ARA 7;17.06.2025;24.06.2025;;;;9261,00;;8820,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;441,00;;;;
18.06.2025;09:15:03;;;2;000859;REPTIL-9 karpo[-3;100;\OR^E;1225;REPTIL DPTU;17.06.2025;17.07.2025;;;;2892,00;;2754,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;137,50;;;;
18.07.2025;14:58:15;;;2;000860;DIM market-13 kumanovo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;18.06.2025;18.07.2025;;;;3411,00;;3248,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;162,50;;;;
20.06.2025;08:29:18;;;2;000861;TINEKS st.televizija;100;\OR^E;1201;TINEKS MT;19.06.2025;17.09.2025;;;;4869,00;;4637,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;232,00;;;;
20.06.2025;08:27:45;;;2;000862;podr.ramstore vardar;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;19.06.2025;18.08.2025;;;;4316,00;;4110,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;205,50;;;;
23.06.2025;10:06:03;;;2;000863;;100;\OR^E;877;INTEGRAL DOOEL;19.06.2025;04.07.2025;;;;12062,50;;11488,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;574,00;;;;
20.06.2025;08:30:33;;;2;000864;VERO-9 n.banka;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;19.06.2025;18.08.2025;;;;3924,00;;3737,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;186,50;;;;
23.06.2025;10:06:54;;;2;000865;SUPER TINEKS-10 cveten pazar;100;\OR^E;1201;TINEKS MT;19.06.2025;17.09.2025;;;;3132,00;;2983,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;149,00;;;;
20.06.2025;08:32:44;;;2;000866;VERO-3 tetovo;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;19.06.2025;18.08.2025;;;;4056,50;;3863,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;193,00;;;;
20.06.2025;08:35:24;;;2;000867;;100;\OR^E;1321;MB-DOO;19.06.2025;26.06.2025;;;;9796,00;;9329,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;467,00;;;;
20.06.2025;08:38:54;;;2;000868;;100;\OR^E;18;PAKET MARKET DOO-PODRUZNICA;19.06.2025;26.06.2025;;;;2129,50;;2028,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;101,50;;;;
20.06.2025;08:41:02;;;2;000869;DIM market-1 s.stajkovci;100;\OR^E;74;EURO MARKET-DATI SKOPJE;19.06.2025;19.07.2025;;;;6531,00;;6220,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;311,00;;;;
20.06.2025;08:44:11;;;2;000870;DIM market-5 dra^evo;100;\OR^E;74;EURO MARKET-DATI SKOPJE;19.06.2025;19.07.2025;;;;3654,00;;3480,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;174,00;;;;
20.06.2025;08:45:19;;;2;000871;DIM market-8 d.lisi^e;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;19.06.2025;19.07.2025;;;;4314,00;;4108,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;205,50;;;;
20.06.2025;08:46:35;;;2;000872;DIM market-6 gor^e;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;19.06.2025;19.07.2025;;;;3654,00;;3480,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;174,00;;;;
20.06.2025;08:47:22;;;2;000873;ZUR mzrket-7 dra^evo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;19.06.2025;19.07.2025;;;;5481,00;;5220,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;261,00;;;;
20.06.2025;08:48:04;;;2;000874;ZUR market-1 dra^evo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;19.06.2025;19.07.2025;;;;9324,00;;8880,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;444,00;;;;
20.06.2025;08:49:24;;;2;000875;ZUR market-2 dra^evo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;19.06.2025;19.07.2025;;;;2289,00;;2180,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;109,00;;;;
26.06.2025;08:20:20;;;2;000876;SUPER TINEKS-17 ilinden;100;\OR^E;1201;TINEKS MT;25.06.2025;23.09.2025;;;;4148,50;;3951,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;197,50;;;;
20.06.2025;08:50:46;;;2;000877;restoran;100;\OR^E;1168;TP SENDVI^ARA 7;19.06.2025;26.06.2025;;;;4399,00;;4189,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;209,50;;;;
20.06.2025;08:51:18;;;2;000878;;100;\OR^E;23;KIM DOOEL NEGOTINO;19.06.2025;26.06.2025;;;;15435,00;;14700,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;735,00;;;;
18.07.2025;14:58:36;;;2;000879;;100;\OR^E;160;DOOEL A.M. OHRID;19.06.2025;26.06.2025;;;;37556,00;;35767,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1788,50;;;;
20.06.2025;10:18:25;;;9;000046;;100;\OR^E;1423;GRADOTE DOOEL;19.06.2025;19.06.2025;;;;1365,00;;1300,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;65,00;;;;
23.06.2025;10:16:16;;;2;000880;podr.ramstore star aerodrom;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;20.06.2025;19.08.2025;;;;3129,00;;2980,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;149,00;;;;
23.06.2025;14:17:50;;;2;000881;TINEKS k.voda-2 (kino);100;\OR^E;1201;TINEKS MT;23.06.2025;21.09.2025;;;;4010,50;;3819,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;191,00;;;;
23.06.2025;14:18:29;;;2;000882;REPTIL-25 bardovci;100;\OR^E;1225;REPTIL DPTU;23.06.2025;23.07.2025;;;;3780,00;;3600,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;180,00;;;;
27.06.2025;09:20:19;;;2;000883;REPTI market-17 kozle;100;\OR^E;1225;REPTIL DPTU;26.06.2025;26.07.2025;;;;4575,00;;4357,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;218,00;;;;
23.06.2025;14:20:48;;;2;000884;VERO-5 centar;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;23.06.2025;22.08.2025;;;;2904,00;;2766,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;138,00;;;;
26.06.2025;08:36:38;;;2;000885;SUPER TINEKS-4 kon^ar;100;\OR^E;1201;TINEKS MT;23.06.2025;21.09.2025;;;;2263,50;;2156,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;107,50;;;;
26.06.2025;08:28:53;;;2;000886;VERO- n.banka;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;24.06.2025;23.08.2025;;;;17850,00;;17000,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;850,00;;;;
26.06.2025;08:32:00;;;2;000887;VERO-2 taftalixe;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;24.06.2025;23.08.2025;;;;2160,50;;2057,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;103,00;;;;
26.06.2025;08:33:44;;;2;000888;VERO-7 gtc;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;24.06.2025;23.08.2025;;;;3729,50;;3552,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;177,50;;;;
27.06.2025;09:19:08;;;2;000889;ZUR market-4 mi^urin;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;24.06.2025;24.07.2025;;;;2709,00;;2580,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;129,00;;;;
26.06.2025;08:37:47;;;2;000890;VERO-10 k.voda;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;24.06.2025;23.08.2025;;;;1666,50;;1587,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;79,50;;;;
25.06.2025;12:52:12;;;9;000047;;100;\OR^E;8;RESTORAN FA-FA SKOPJE;24.06.2025;24.06.2025;;;;4200,00;;4000,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;200,00;;;;
26.06.2025;09:54:38;;;9;000048;;100;\OR^E;1;ZORAN BITOLA;25.06.2025;10.07.2025;;;;6720,00;;6400,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;320,00;;;;
02.07.2025;14:21:37;;;2;000891;TINEKS vodno (delikatesen);100;\OR^E;1201;TINEKS MT;02.07.2025;30.09.2025;;;;4666,00;;4443,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;222,50;;;;
24.07.2025;13:22:16;;;2;000892;;100;\OR^E;63;DERVENT PRODUKT DOOEL SKOPJE;25.06.2025;02.07.2025;;;;13197,00;;12568,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;628,50;;;;
26.06.2025;08:47:13;;;2;000893;ambasada;100;\OR^E;1168;TP SENDVI^ARA 7;25.06.2025;02.07.2025;;;;8798,00;;8379,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;419,00;;;;
26.06.2025;08:55:52;;;2;000894;bife;100;\OR^E;1331;PEKABESKO A.D.-SKOPJE;25.06.2025;02.07.2025;;;;10795,00;;10281,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;513,50;;;;
15.08.2025;11:30:44;;;2;000895;proizvodstvo;100;\OR^E;1331;PEKABESKO A.D.-SKOPJE;25.06.2025;02.07.2025;;;;4410,00;;4200,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;210,00;;;;
26.06.2025;09:55:00;;;9;000049;;100;\OR^E;892;[AMPION-1 GORAN^E TP BUREKXILNICA;26.06.2025;26.06.2025;;;;2500,00;;2381,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;119,00;;;;
26.06.2025;10:58:35;;;9;000050;;100;\OR^E;1005;AFRO-KOM SKOPJE;26.06.2025;26.06.2025;;;;15600,00;;14857,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;743,00;;;;
27.06.2025;09:23:26;;;2;000896;VERO-12 karpo[-4;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;26.06.2025;25.08.2025;;;;5132,00;;4888,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;244,00;;;;
27.06.2025;09:25:03;;;2;000897;SUPER TINEKS-2 zebra;100;\OR^E;1201;TINEKS MT;26.06.2025;24.09.2025;;;;1908,00;;1817,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;90,50;;;;
27.06.2025;09:26:16;;;2;000898;REPTIL-1 vlae;100;\OR^E;1225;REPTIL DPTU;26.06.2025;26.07.2025;;;;2487,00;;2368,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;118,50;;;;
27.06.2025;09:26:55;;;2;000899;rabotilnica;100;\OR^E;1168;TP SENDVI^ARA 7;26.06.2025;03.07.2025;;;;21995,00;;20947,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1047,50;;;;
27.06.2025;09:29:29;;;9;000051;;100;\OR^E;73;DONER NEAT SARAJ;27.06.2025;27.06.2025;;;;2205,00;;2100,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;105,00;;;;
27.06.2025;09:52:36;;;2;000900;;100;\OR^E;1328;BONTE KOMPANI;27.06.2025;04.07.2025;;;;23940,00;;22800,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1140,00;;;;
30.06.2025;14:39:55;;;2;000901;;100;\OR^E;1213;ADRIJUS D.O.O.;30.06.2025;07.07.2025;;;;219031,00;;208601,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;10430,00;;;;
14.07.2025;13:49:50;;;5;000085;;100;\OR^E;100;MAGACIN \OR^E;30.06.2025;30.06.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
04.07.2025;08:37:28;;;2;000902;ZUR market-14 maxari;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;03.07.2025;02.08.2025;;;;3654,00;;3480,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;174,00;;;;
02.07.2025;14:28:42;;;2;000903;mesara buWakovec;100;\OR^E;895;TEOSA KOMPANI DOOEL SKOPJE;30.06.2025;07.07.2025;;;;10913,00;;10393,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;520,00;;;;
02.07.2025;14:26:15;;;2;000904;SUPER TINEKS-2 zebra;100;\OR^E;1201;TINEKS MT;30.06.2025;28.09.2025;;;;2661,00;;2534,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;127,00;;;;
15.07.2025;10:54:50;;;9;000052;;100;\OR^E;828;ISBS DOOEL SKOPJE;02.07.2025;02.07.2025;;;;7800,00;;7428,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;371,50;;;;
04.07.2025;08:37:47;;;2;000905;VERO-7 gtc;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;02.07.2025;31.08.2025;;;;4453,50;;4241,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;212,00;;;;
04.07.2025;08:39:00;;;2;000906;VERO-2 taftalixe;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;03.07.2025;01.09.2025;;;;3166,00;;3015,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;150,50;;;;
04.07.2025;14:42:17;;;2;000907;podr.ramstore city moll;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;03.07.2025;01.09.2025;;;;3980,50;;3791,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;189,50;;;;
02.07.2025;14:34:08;;;2;000908;VERO-13 limak;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;02.07.2025;31.08.2025;;;;1799,00;;1713,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;85,50;;;;
02.07.2025;14:35:59;;;2;000909;VERO-9 n.banka;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;02.07.2025;31.08.2025;;;;3465,50;;3300,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;165,00;;;;
02.07.2025;14:36:41;;;2;000910;;100;\OR^E;1028;MAKROPROM;02.07.2025;09.07.2025;;;;15561,00;;14820,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;741,00;;;;
02.07.2025;14:37:11;;;2;000911;;100;\OR^E;1095;BOMAGO;02.07.2025;09.07.2025;;;;15561,00;;14820,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;741,00;;;;
02.07.2025;14:37:39;;;2;000912;;100;\OR^E;165;MRE@A DOO;02.07.2025;09.07.2025;;;;80199,00;;76380,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;3819,00;;;;
04.07.2025;08:41:37;;;2;000913;SUPER TINEKS-3 prvomajska;100;\OR^E;1201;TINEKS MT;02.07.2025;30.09.2025;;;;5026,00;;4786,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;239,50;;;;
04.07.2025;14:40:20;;;2;000914;VERO-8 ^air;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;03.07.2025;01.09.2025;;;;4656,00;;4434,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;221,50;;;;
04.07.2025;14:46:08;;;2;000915;la puerta aerodrom;100;\OR^E;32;PI ES DVA DOOOEL SKOPJE;03.07.2025;10.07.2025;;;;2971,00;;2829,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;141,50;;;;
04.07.2025;08:47:37;;;2;000916;ZUR-8 lisi^e;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;03.07.2025;02.08.2025;;;;3654,00;;3480,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;174,00;;;;
04.07.2025;08:48:39;;;2;000917;orka holding n.ilinnden;100;\OR^E;908;OK RESTORANTS & BARS DOOEL;03.07.2025;10.07.2025;;;;4630,50;;4410,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;220,50;;;;
04.07.2025;08:49:23;;;2;000918;ZUR MARKET-1 s.zelenikovo;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;03.07.2025;02.08.2025;;;;3984,00;;3794,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;190,00;;;;
04.08.2025;13:06:08;;;2;000919;podr.ramstore struga;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;03.07.2025;01.09.2025;;;;5995,50;;5710,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;285,50;;;;
04.07.2025;14:43:33;;;2;000920;VERO-1 aerodrom;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;04.07.2025;02.09.2025;;;;2160,50;;2057,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;103,00;;;;
04.07.2025;14:45:01;;;2;000921;la puerta gtc;100;\OR^E;24;PLANET PI ES DOOOEL;04.07.2025;11.07.2025;;;;2425,50;;2310,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;115,50;;;;
04.07.2025;14:47:06;;;2;000922;forca fiuzn;100;\OR^E;1431;VAJNMASTERS DOO SKOPJE;04.07.2025;11.07.2025;;;;1785,00;;1700,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;85,00;;;;
04.07.2025;14:47:55;;;2;000923;restoran debar maalo;100;\OR^E;44;DEKSION KO ZLATKO DOOOEL;04.07.2025;11.07.2025;;;;13671,00;;13020,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;651,00;;;;
04.07.2025;14:49:36;;;2;000924;REPTIL market3 k.voda;100;\OR^E;1225;REPTIL DPTU;04.07.2025;03.08.2025;;;;4860,00;;4628,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;231,50;;;;
04.07.2025;14:50:01;;;2;000925;REPTIL market-10 butel;100;\OR^E;1225;REPTIL DPTU;04.07.2025;03.08.2025;;;;4200,00;;4000,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;200,00;;;;
16.07.2025;08:06:49;;;2;000926;Vajn Masters DOO Skopje;100;\OR^E;1431;VAJNMASTERS DOO SKOPJE;05.07.2025;12.07.2025;;;;1785,00;;1700,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;85,00;;;;
14.07.2025;12:39:10;;;2;000927;Ramstore Kapitol Mol;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;08.07.2025;22.08.2025;;;;2457,00;;2340,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;117,00;;;;
14.07.2025;13:20:00;;;2;000928;Tineks Delikatesen Beko;100;\OR^E;1201;TINEKS MT;08.07.2025;06.09.2025;;;;1746,00;;1663,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;83,00;;;;
14.07.2025;13:22:05;;;2;000929;Super Tinex Lisa;100;\OR^E;1201;TINEKS MT;08.07.2025;06.09.2025;;;;4112,00;;3916,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;196,00;;;;
14.07.2025;13:30:19;;;2;000930;Ramstore Topansko Pole;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;10.07.2025;24.08.2025;;;;1365,50;;1300,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;65,50;;;;
14.07.2025;13:35:35;;;2;000931;Sendvicara-7 Makpetrol;100;\OR^E;1168;TP SENDVI^ARA 7;08.07.2025;23.07.2025;;;;8798,00;;8379,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;419,00;;;;
14.07.2025;13:37:15;;;2;000932;Zur br.21 Gjorce;100;\OR^E;874;T.D.GRANDPROM ZUR DOO;08.07.2025;07.08.2025;;;;3654,00;;3480,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;174,00;;;;
14.07.2025;13:38:26;;;2;000933;Reptil-19 Avtokomanda;100;\OR^E;1225;REPTIL DPTU;08.07.2025;07.08.2025;;;;1827,00;;1740,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;87,00;;;;
14.07.2025;13:39:32;;;2;000934;Makroprom;100;\OR^E;1028;MAKROPROM;08.07.2025;15.07.2025;;;;33276,50;;31692,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;1584,50;;;;
14.07.2025;13:43:05;;;2;000935;Super Tineks Godel;100;\OR^E;1201;TINEKS MT;08.07.2025;06.09.2025;;;;2504,00;;2384,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;119,50;;;;
14.07.2025;13:45:36;;;2;000936;Ramstore Taftalidze;100;\OR^E;971;RAMSTORE MAKEDONIJA DOO SKOPJE;08.07.2025;22.08.2025;;;;1323,00;;1260,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;63,00;;;;
14.07.2025;13:53:19;;;2;000937;Dervent Promet Zelino;100;\OR^E;1020;DERVENT PROMET;08.07.2025;15.07.2025;;;;18119,00;;17256,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;862,50;;;;
14.07.2025;13:53:03;;;5;000086;;100;\OR^E;100;MAGACIN \OR^E;08.07.2025;23.07.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
14.07.2025;13:55:35;;;2;000938;Gigo Trejd-4 Radisani;100;\OR^E;2008;GIGO-TREJD;09.07.2025;16.07.2025;;;;11271,50;;10735,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;536,50;;;;
14.07.2025;13:58:37;;;2;000939;Vero 2 Taftalidze;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;10.07.2025;08.09.2025;;;;4999,50;;4761,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;238,00;;;;
14.07.2025;14:00:04;;;2;000940;Dauti Komerc;100;\OR^E;187;DAUTI-KOMERC KE[&KERI;10.07.2025;09.08.2025;;;;143640,00;;136800,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;6840,00;;;;
14.07.2025;14:02:25;;;2;000941;Reptil-8 Radisani;100;\OR^E;1225;REPTIL DPTU;10.07.2025;09.08.2025;;;;6573,00;;6260,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;313,00;;;;
14.07.2025;14:04:48;;;2;000942;Vero 13 Limak;100;\OR^E;1050;VEROPULOS DOOEL SKOPJE;10.07.2025;08.09.2025;;;;2495,50;;2376,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;119,00;;;;
14.07.2025;14:06:19;;;2;000943;Super Tineks 10 Cveten;100;\OR^E;1201;TINEKS MT;10.07.2025;08.09.2025;;;;2365,00;;2252,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;112,50;;;;
14.07.2025;14:11:44;;;2;000944;Orion Komerc DOOEL;100;\OR^E;1265;ORION KOMERC;10.07.2025;17.07.2025;;;;46743,00;;44517,00;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;2226,00;;;;
14.07.2025;14:11:30;;;5;000087;;100;\OR^E;100;MAGACIN \OR^E;10.07.2025;25.07.2025;;;;;;0,00;0,00;0,00;1,000000;0,00;;;;;;0,00;0;;0;;0;;0,00;0,00;;;;
14.07.2025;14:13:06;;;2;000945;Gigo Trejd Gjorce;100;\OR^E;2008;GIGO-TREJD;10.07.2025;17.07.2025;;;;5703,50;;5431,50;0,00;0,00;0,000000;0,00;D;;;;;0,00;0;;0;;0;;0,00;272,00;;;;
